,CensusId,State,County,Unemployment,Latitude,Longitude
1620,30045,Montana,Judith Basin,3.9,47.0609367,-110.2577109
1621,30047,Montana,Lake,9.9,47.671374,-114.1339242
1622,30049,Montana,Lewis and Clark,4.9,47.2963974,-112.4029787
1623,30051,Montana,Liberty,4.5,48.4917189,-110.9704148
1624,30053,Montana,Lincoln,13.1,46.9549402,-112.6817071
1625,30055,Montana,McCone,0.8,47.4500913,-105.8810734
1626,30057,Montana,Madison,4.8,45.466729,-111.8865015
1627,30059,Montana,Meagher,3.9,46.620195,-110.8848271
1628,30061,Montana,Mineral,11.8,47.1497031,-114.9626904
1629,30063,Montana,Missoula,8.2,46.8721284,-113.9940314
1630,30065,Montana,Musselshell,4.6,46.5185867,-108.0912238
1631,30067,Montana,Park,5.4,48.7596128,-113.7870225
1632,30069,Montana,Petroleum,6.6,47.1565346,-108.3203282
1633,30071,Montana,Phillips,6.3,48.4519289,-107.8777779
1634,30073,Montana,Pondera,6.0,48.2321517,-112.2886317
1635,30075,Montana,Powder River,4.5,45.2968361,-105.5346556
1636,30077,Montana,Powell,2.2,46.9311447,-112.9745473
1637,30079,Montana,Prairie,8.1,46.7980893,-105.4045355
1638,30081,Montana,Ravalli,8.2,47.2726443,-114.1730085
1639,30083,Montana,Richland,2.5,48.8201876,-106.0533679
1640,30085,Montana,Roosevelt,6.8,48.2850231,-105.1099231
1641,30087,Montana,Rosebud,10.6,46.27444240000001,-106.444746
1642,30089,Montana,Sanders,9.3,46.2913778,-107.0967228
1643,30091,Montana,Sheridan,2.7,45.4554809,-112.1969372
1644,30093,Montana,Silver Bow,7.0,45.8804293,-112.5843056
1645,30095,Montana,Stillwater,3.6,45.7001096,-109.3922403
1646,30097,Montana,Sweet Grass,0.9,48.9961099,-111.9675751
1647,30099,Montana,Teton,5.1,47.90199459999999,-112.2717561
1648,30101,Montana,Toole,3.1,48.6974247,-111.6408212
1649,30103,Montana,Treasure,0.8,46.2106667,-107.2586096
1650,30105,Montana,Valley,2.6,48.28557319999999,-106.8304776
1651,30107,Montana,Wheatland,3.4,46.4922893,-109.8418592
1652,30109,Montana,Wibaux,3.0,46.99045539999999,-104.1864623
1653,30111,Montana,Yellowstone,4.1,44.6621493,-111.1041092
1654,31001,Nebraska,Adams,5.5,40.46111080000001,-96.5094615
1655,31003,Nebraska,Antelope,1.6,42.1902446,-98.04651849999999
1656,31005,Nebraska,Arthur,4.0,41.5716538,-101.691565
1657,31007,Nebraska,Banner,5.4,41.500766,-103.6362715
1658,31009,Nebraska,Blaine,0.7,41.8795565,-99.99122539999999
1659,31011,Nebraska,Boone,1.2,41.7172326,-98.04651849999999
1660,31013,Nebraska,Box Butte,3.9,42.19114709999999,-103.0817903
1661,31015,Nebraska,Boyd,1.1,42.88237160000001,-98.70407499999999
1662,31017,Nebraska,Brown,0.7,42.5052914,-99.99122539999999
1663,31019,Nebraska,Buffalo,3.5,40.98917429999999,-99.83539379999999
1664,31021,Nebraska,Burt,3.3,41.8252059,-96.3226072
1665,31023,Nebraska,Butler,4.2,41.1375727,-97.179026
1666,31025,Nebraska,Cass,3.8,40.8755529,-96.15269850000001
1667,31027,Nebraska,Cedar,2.2,42.56103239999999,-97.179026
1668,31029,Nebraska,Chase,0.7,40.4531318,-101.6157773
1669,31031,Nebraska,Cherry,2.6,42.474114,-101.1617356
1670,31033,Nebraska,Cheyenne,1.6,41.2509264,-103.0817903
1671,31035,Nebraska,Clay,2.8,40.5975479,-98.04651849999999
1672,31037,Nebraska,Colfax,6.4,41.6268435,-97.0068393
1673,31039,Nebraska,Cuming,3.3,41.95401529999999,-96.83509989999999
1674,31041,Nebraska,Custer,2.3,41.3491322,-99.72326729999999
1675,31043,Nebraska,Dakota,7.4,42.4040965,-96.5356449
1676,31045,Nebraska,Dawes,2.6,42.6551733,-103.0817903
1677,31047,Nebraska,Dawson,4.8,40.1311123,-95.8305486
1678,31049,Nebraska,Deuel,4.3,41.1401755,-102.3005803
1679,31051,Nebraska,Dixon,4.5,42.4160469,-96.9954535
1680,31053,Nebraska,Dodge,5.1,41.7211147,-96.8828111
1681,31055,Nebraska,Douglas,5.7,40.5939437,-96.3877734
1682,31057,Nebraska,Dundy,4.0,40.13061210000001,-101.6157773
1683,31059,Nebraska,Fillmore,3.4,40.47101190000001,-97.5247243
1684,31061,Nebraska,Franklin,3.5,40.0961242,-98.9525807
1685,31063,Nebraska,Frontier,2.4,40.5744778,-100.3497895
1686,31065,Nebraska,Furnas,3.4,40.12139699999999,-99.99122539999999
1687,31067,Nebraska,Gage,4.3,40.1989041,-96.663812
1688,31069,Nebraska,Garden,3.1,41.7369721,-102.2547919
1689,31071,Nebraska,Garfield,3.5,41.9678957,-98.92453429999999
1690,31073,Nebraska,Gosper,5.1,40.4604851,-99.8124935
1691,31075,Nebraska,Grant,3.5,40.842962,-101.7251929
1692,31077,Nebraska,Greeley,1.9,41.5487118,-98.5308417
1693,31079,Nebraska,Hall,6.0,40.8817333,-98.5721016
1694,31081,Nebraska,Hamilton,2.5,40.919722,-98.04651849999999
1695,31083,Nebraska,Harlan,1.7,40.1665848,-99.456155
1696,31085,Nebraska,Hayes,1.8,40.5070797,-101.0711758
1697,31087,Nebraska,Hitchcock,3.0,40.1844599,-101.0711758
1698,31089,Nebraska,Holt,0.9,42.3803308,-98.6600586
1699,31091,Nebraska,Hooker,2.9,41.9368476,-101.0711758
1700,31093,Nebraska,Howard,4.0,41.20204349999999,-98.5721016
1701,31095,Nebraska,Jefferson,4.0,40.16807319999999,-97.179026
1702,31097,Nebraska,Johnson,3.6,40.4108337,-95.9980593
1703,31099,Nebraska,Kearney,3.8,40.69933030000001,-99.0816784
1704,31101,Nebraska,Keith,2.8,41.1815863,-101.5248055
1705,31103,Nebraska,Keya Paha,1.1,42.8461857,-99.634135
1706,31105,Nebraska,Kimball,5.1,41.23565869999999,-103.6629832
1707,31107,Nebraska,Knox,3.3,42.6712397,-97.87216
1708,31109,Nebraska,Lancaster,5.1,40.8471492,-96.663812
1709,31111,Nebraska,Lincoln,4.2,40.813616,-96.7025955
1710,31113,Nebraska,Logan,0.9,41.5155698,-100.5296115
1711,31115,Nebraska,Loup,0.7,41.275565,-98.9667532
1712,31117,Nebraska,McPherson,0.9,41.6222686,-101.0711758
1713,31119,Nebraska,Madison,3.1,41.8279842,-97.4549636
1714,31121,Nebraska,Merrick,5.2,41.2031926,-98.0028892
1715,31123,Nebraska,Morrill,4.0,41.9632981,-103.9263362
1716,31125,Nebraska,Nance,3.2,41.3995947,-98.04651849999999
1717,31127,Nebraska,Nemaha,8.0,40.3383347,-95.6730453
1718,31129,Nebraska,Nuckolls,2.9,40.110932,-98.04651849999999
1719,31131,Nebraska,Otoe,4.6,40.7236135,-96.1169524
1720,31133,Nebraska,Pawnee,4.6,40.10258169999999,-96.19513200000002
1721,31135,Nebraska,Perkins,1.7,40.7922353,-101.4339148
1722,31137,Nebraska,Phelps,1.7,40.4903536,-99.456155
1723,31139,Nebraska,Pierce,4.7,42.19917,-97.52672470000002
1724,31141,Nebraska,Platte,4.5,41.1402759,-100.7601454
1725,31143,Nebraska,Polk,1.9,41.0756468,-97.7838057
1726,31145,Nebraska,Red Willow,4.1,40.2353963,-100.5296115
1727,31147,Nebraska,Richardson,3.4,40.0898025,-95.6457951
1728,31149,Nebraska,Rock,1.7,40.0746788,-98.33033379999999
1729,31151,Nebraska,Saline,3.4,40.4930367,-97.179026
1730,31153,Nebraska,Sarpy,4.4,41.0744042,-96.19513200000002
1731,31155,Nebraska,Saunders,3.5,41.168563,-96.663812
1732,31157,Nebraska,Scotts Bluff,5.5,41.8666341,-103.6671662
1733,31159,Nebraska,Seward,3.5,40.9078784,-97.0984927
1734,31161,Nebraska,Sheridan,1.4,42.3613076,-102.2547919
1735,31163,Nebraska,Sherman,3.1,41.1751661,-98.92453429999999
1736,31165,Nebraska,Sioux,1.3,42.5012873,-103.7289167
1737,31167,Nebraska,Stanton,2.6,41.950284,-97.2239336
1738,31169,Nebraska,Thayer,1.7,40.9686242,-97.4972726
1739,31171,Nebraska,Thomas,0.0,41.9882143,-100.5296115
1740,31173,Nebraska,Thurston,14.4,42.17722,-96.7008704
1741,31175,Nebraska,Valley,1.4,41.3110284,-96.3465622
1742,31177,Nebraska,Washington,1.4,41.3974968,-96.2080754
1743,31179,Nebraska,Wayne,3.0,42.2305588,-97.0178236
1744,31181,Nebraska,Webster,4.7,40.2357266,-98.5721016
1745,31183,Nebraska,Wheeler,2.9,41.8372138,-98.5721016
1746,31185,Nebraska,York,2.0,40.8673915,-97.5920867
1747,32001,Nevada,Churchill,11.9,39.6626678,-118.4863963
1748,32003,Nevada,Clark,10.8,39.5640791,-119.4815666
1749,32005,Nevada,Douglas,8.5,38.9265035,-119.6499162
1750,32007,Nevada,Elko,5.5,40.8324211,-115.7631232
1751,32009,Nevada,Esmeralda,11.9,37.7866167,-117.3616476
1752,32011,Nevada,Eureka,4.7,39.5124858,-115.9607803
1753,32013,Nevada,Humboldt,7.8,41.5931459,-118.5500954
1754,32015,Nevada,Lander,12.0,40.0510104,-116.9852422
1755,32017,Nevada,Lincoln,11.8,37.660825,-114.524264
1756,32019,Nevada,Lyon,13.6,38.9524739,-119.1390642
1757,32021,Nevada,Mineral,15.4,38.4343464,-118.4863963
1758,32023,Nevada,Nye,13.4,38.58071109999999,-116.0413889
1759,32027,Nevada,Pershing,9.5,40.5685952,-118.4863963
1760,32029,Nevada,Storey,10.3,39.4089847,-119.5571677
1761,32031,Nevada,Washoe,9.1,40.5608387,-119.6035495
1762,32033,Nevada,White Pine,10.6,39.5564495,-114.524264
1763,32510,Nevada,Carson City,11.3,39.1637984,-119.7674034
1764,33001,New Hampshire,Belknap,5.3,43.5024246,-71.4073938
1765,33003,New Hampshire,Carroll,5.8,44.297676,-71.5427968
1766,33005,New Hampshire,Cheshire,6.1,42.9259375,-72.236379
1767,33007,New Hampshire,Coos,6.9,44.7288907,-71.27872669999999
1768,33009,New Hampshire,Grafton,5.0,43.561127,-71.947327
1769,33011,New Hampshire,Hillsborough,5.9,43.114728,-71.895049
1770,33013,New Hampshire,Merrimack,5.2,42.8678693,-71.49483219999999
1771,33015,New Hampshire,Rockingham,5.6,42.9931261,-71.0497768
1772,33017,New Hampshire,Strafford,6.5,43.3270251,-71.184232
1773,33019,New Hampshire,Sullivan,5.8,43.01313529999999,-72.2209182
1774,34001,New Jersey,Atlantic,12.5,39.5333379,-74.6868815
1775,34003,New Jersey,Bergen,6.5,40.9262762,-74.07701
1776,34005,New Jersey,Burlington,8.5,40.071222,-74.86488729999999
1777,34007,New Jersey,Camden,10.2,39.9259463,-75.1196199
1778,34009,New Jersey,Cape May,10.0,38.9351125,-74.90600529999999
1779,34011,New Jersey,Cumberland,11.1,39.2587106,-75.06111469999999
1780,34013,New Jersey,Essex,13.0,40.7947466,-74.2648829
1781,34015,New Jersey,Gloucester,9.2,39.7933809,-75.0494329
1782,34017,New Jersey,Hudson,9.3,40.7453199,-74.05351259999999
1783,34019,New Jersey,Hunterdon,5.9,40.56695149999999,-74.92087719999999
1784,34021,New Jersey,Mercer,9.4,40.3028533,-74.7337069
1785,34023,New Jersey,Middlesex,7.5,40.572603,-74.4926541
1786,34025,New Jersey,Monmouth,7.9,40.2589455,-74.12399599999999
1787,34027,New Jersey,Morris,6.3,40.8336038,-74.54632819999999
1788,34029,New Jersey,Ocean,8.8,40.2479729,-74.029843
1789,34031,New Jersey,Passaic,8.6,40.8567662,-74.1284764
1790,34033,New Jersey,Salem,10.6,39.5717796,-75.46714229999999
1791,34035,New Jersey,Somerset,6.0,40.497604,-74.48848679999999
1792,34037,New Jersey,Sussex,8.2,41.20981769999999,-74.6076614
1793,34039,New Jersey,Union,9.8,40.6975898,-74.26316349999999
1794,34041,New Jersey,Warren,9.0,40.6342489,-74.50047959999999
1795,35001,New Mexico,Bernalillo,8.4,35.30004,-106.5511369
1796,35003,New Mexico,Catron,4.6,34.1515173,-108.4276047
1797,35005,New Mexico,Chaves,7.6,33.4757392,-104.4723301
1798,35006,New Mexico,Cibola,15.3,35.0947557,-107.8583868
1799,35007,New Mexico,Colfax,9.5,36.5799757,-104.4723301
1800,35009,New Mexico,Curry,9.1,34.5751567,-103.2663479
1801,35011,New Mexico,De Baca,5.2,34.2734196,-104.3791912
1802,35013,New Mexico,Doña Ana,11.5,32.3930808,-106.8157813
1803,35015,New Mexico,Eddy,5.8,32.4170622,-104.4723301
1804,35017,New Mexico,Grant,9.7,35.14726,-107.8514466
1805,35019,New Mexico,Guadalupe,1.2,34.8235801,-104.8454619
1806,35021,New Mexico,Harding,6.0,35.8925537,-103.8216261
1807,35023,New Mexico,Hidalgo,12.2,31.93552,-108.7125791
1808,35025,New Mexico,Lea,5.9,32.8968816,-103.3587288
1809,35027,New Mexico,Lincoln,7.3,33.4920276,-105.3838716
1810,35028,New Mexico,Los Alamos,3.5,35.8800364,-106.3031138
1811,35029,New Mexico,Luna,13.8,33.8189419,-108.9545153
1812,35031,New Mexico,McKinley,15.5,35.71524720000001,-108.2377519
1813,35033,New Mexico,Mora,5.4,35.9742227,-105.3300057
1814,35035,New Mexico,Otero,12.7,32.6341716,-105.5943388
1815,35037,New Mexico,Quay,5.0,34.9339503,-103.7605204
1816,35039,New Mexico,Rio Arriba,11.4,36.6162892,-106.7234639
1817,35041,New Mexico,Roosevelt,9.7,33.9538388,-103.3587288
1818,35043,New Mexico,Sandoval,9.2,35.6020667,-106.7234639
1819,35045,New Mexico,San Juan,9.2,36.3882439,-108.2377519
1820,35047,New Mexico,San Miguel,6.4,35.5117793,-104.8454619
1821,35049,New Mexico,Santa Fe,7.9,35.6869752,-105.937799
1822,35051,New Mexico,Sierra,6.8,33.13459600000001,-107.1011931
1823,35053,New Mexico,Socorro,7.3,34.0583995,-106.8914159
1824,35055,New Mexico,Taos,10.7,36.4072485,-105.5730665
1825,35057,New Mexico,Torrance,11.2,34.6784317,-105.9699878
1826,35059,New Mexico,Union,2.1,36.37243340000001,-103.3587288
1827,35061,New Mexico,Valencia,12.4,34.6743674,-106.6291304
1828,36001,New York,Albany,6.4,42.6525793,-73.7562317
1829,36003,New York,Allegany,9.2,42.0900647,-78.4941887
1830,36005,New York,Bronx,14.0,40.8447819,-73.8648268
1831,36007,New York,Broome,7.8,42.4916563,-74.2883536
1832,36009,New York,Cattaraugus,8.2,42.32922870000001,-78.86809029999999
1833,36011,New York,Cayuga,7.3,42.9189555,-76.7263397
1834,36013,New York,Chautauqua,7.8,42.209774,-79.4668445
1835,36015,New York,Chemung,5.4,42.00840729999999,-76.6238369
1836,36017,New York,Chenango,7.1,42.2014637,-75.8766333
1837,36019,New York,Clinton,6.9,43.0484029,-75.3785034
1838,36021,New York,Columbia,6.7,40.8075355,-73.9625727
1839,36023,New York,Cortland,6.1,42.6011813,-76.1804843
1840,36025,New York,Delaware,9.5,41.7682361,-75.0026972
1841,36027,New York,Dutchess,8.7,41.7784372,-73.7477857
1842,36029,New York,Erie,7.0,42.9023958,-78.8661589
1843,36031,New York,Essex,7.9,44.3100511,-73.3526277
1844,36033,New York,Franklin,8.8,42.3406373,-75.1651689
1845,36035,New York,Fulton,9.3,43.3228462,-76.4171585
1846,36037,New York,Genesee,6.7,42.0469596,-78.2703951
1847,36039,New York,Greene,9.1,42.3292408,-75.7699147
1848,36041,New York,Hamilton,9.7,42.8270136,-75.5446238
1849,36043,New York,Herkimer,8.7,43.0256259,-74.9859889
1850,36045,New York,Jefferson,10.6,42.4813303,-74.6102591
1851,36047,New York,Kings,10.0,40.6528762,-73.95949399999999
1852,36049,New York,Lewis,8.3,44.27502700000001,-73.5655742
1853,36051,New York,Livingston,5.4,42.1424234,-73.77791619999999
1854,36053,New York,Madison,5.1,42.884772,-75.50437610000002
1855,36055,New York,Monroe,7.7,41.3046016,-74.1827119
1856,36057,New York,Montgomery,8.9,41.5275938,-74.23681599999999
1857,36059,New York,Nassau,6.4,42.51591450000001,-73.61011590000001
1858,36061,New York,New York,7.5,40.7127753,-74.0059728
1859,36063,New York,Niagara,7.6,43.115326,-78.9853813
1860,36065,New York,Oneida,7.4,43.0925684,-75.65129309999999
1861,36067,New York,Onondaga,7.2,42.97807580000001,-76.247912
1862,36069,New York,Ontario,6.4,43.2209426,-77.2833793
1863,36071,New York,Orange,7.3,42.3401767,-77.03341790000002
1864,36073,New York,Orleans,9.0,44.1851401,-75.9431869
1865,36075,New York,Oswego,9.7,43.4553461,-76.5104973
1866,36077,New York,Otsego,7.1,42.7409645,-74.9910112
1867,36079,New York,Putnam,6.8,43.7467286,-73.39706129999999
1868,36081,New York,Queens,8.6,40.7282239,-73.7948516
1869,36083,New York,Rensselaer,7.6,42.6425794,-73.742898
1870,36085,New York,Richmond,6.9,42.8214796,-77.53901270000001
1871,36087,New York,Rockland,7.9,41.1489458,-73.98300290000002
1872,36089,New York,St. Lawrence,10.0,44.4473142,-74.930206
1873,36091,New York,Saratoga,6.0,43.0448483,-73.6300729
1874,36093,New York,Schenectady,7.4,42.8142432,-73.9395687
1875,36095,New York,Schoharie,10.5,42.6895424,-74.3352858
1876,36097,New York,Schuyler,6.4,43.0963687,-75.0844757
1877,36099,New York,Seneca,5.5,42.8466914,-77.0794705
1878,36101,New York,Steuben,8.2,43.3200694,-75.2829465
1879,36103,New York,Suffolk,6.4,40.9848784,-72.61511689999999
1880,36105,New York,Sullivan,11.5,43.0545116,-75.84685689999999
1881,36107,New York,Tioga,6.9,42.1256317,-76.3637285
1882,36109,New York,Tompkins,5.9,42.10766659999999,-75.294569
1883,36111,New York,Ulster,9.3,41.9785116,-73.99475629999999
1884,36113,New York,Warren,6.6,42.8874053,-74.9442585
1885,36115,New York,Washington,9.5,41.7875713,-73.6771662
1886,36117,New York,Wayne,7.5,42.4709046,-77.1055262
1887,36119,New York,Westchester,7.6,41.1220194,-73.7948516
1888,36121,New York,Wyoming,7.4,42.8264498,-78.0897329
1889,36123,New York,Yates,6.9,43.3348181,-78.4069732
1890,37001,North Carolina,Alamance,7.9,36.0351361,-79.48585489999999
1891,37003,North Carolina,Alexander,9.0,35.6987805,-82.6365922
1892,37005,North Carolina,Alleghany,10.5,36.4940839,-81.1196075
1893,37007,North Carolina,Anson,17.6,34.9054732,-80.1875065
1894,37009,North Carolina,Ashe,8.5,36.4339674,-81.47183869999999
1895,37011,North Carolina,Avery,6.9,36.1198414,-81.909826
1896,37013,North Carolina,Beaufort,11.5,34.7182174,-76.6638186
1897,37015,North Carolina,Bertie,13.5,36.0245185,-76.964306
1898,37017,North Carolina,Bladen,12.1,34.5882404,-78.5660852
1899,37019,North Carolina,Brunswick,11.4,34.0275398,-78.2020387
1900,37021,North Carolina,Buncombe,7.0,35.59313770000001,-82.4752757
1901,37023,North Carolina,Burke,11.6,35.7616931,-81.73494199999999
1902,37025,North Carolina,Cabarrus,9.2,35.4168123,-80.5882803
1903,37027,North Carolina,Caldwell,12.2,35.9227448,-81.5596427
1904,37029,North Carolina,Camden,9.3,36.3281287,-76.1717689
1905,37031,North Carolina,Carteret,10.2,34.9019263,-76.5488232
1906,37033,North Carolina,Caswell,10.9,36.3860217,-79.29021329999999
1907,37035,North Carolina,Catawba,8.2,35.70735579999999,-81.07563449999999
1908,37037,North Carolina,Chatham,9.0,35.7211289,-79.17806999999999
1909,37039,North Carolina,Cherokee,8.4,35.4770574,-83.3205859
1910,37041,North Carolina,Chowan,12.7,36.1354131,-76.6181655
1911,37043,North Carolina,Clay,12.3,35.0964003,-83.7199136
1912,37045,North Carolina,Cleveland,12.6,35.7331953,-80.6770111
1913,37047,North Carolina,Columbus,9.0,35.25316979999999,-82.1970584
1914,37049,North Carolina,Craven,11.4,35.0877672,-77.0564464
1915,37051,North Carolina,Cumberland,12.6,34.9542604,-78.74762079999999
1916,37053,North Carolina,Currituck,6.6,36.4465659,-76.0142968
1917,37055,North Carolina,Dare,6.4,35.6549619,-75.62080879999999
1918,37057,North Carolina,Davidson,11.0,35.4993031,-80.8486846
1919,37059,North Carolina,Davie,7.2,35.9367033,-80.5882803
1920,37061,North Carolina,Duplin,11.3,34.8840095,-78.0195387
1921,37063,North Carolina,Durham,6.8,35.9940329,-78.898619
1922,37065,North Carolina,Edgecombe,15.4,35.8840053,-77.6536125
1923,37067,North Carolina,Forsyth,9.5,36.1200003,-80.1875065
1924,37069,North Carolina,Franklin,9.9,35.1823171,-83.3815429
1925,37071,North Carolina,Gaston,11.2,36.5004281,-77.6449804
1926,37073,North Carolina,Gates,12.2,36.4202077,-76.6874701
1927,37075,North Carolina,Graham,11.1,36.0690258,-79.4005756
1928,37077,North Carolina,Granville,8.3,36.2799451,-78.6114999
1929,37079,North Carolina,Greene,11.9,35.5013936,-77.69941969999999
1930,37081,North Carolina,Guilford,8.8,36.0899873,-79.8296743
1931,37083,North Carolina,Halifax,14.1,36.328486,-77.5894199
1932,37085,North Carolina,Harnett,11.3,35.35786480000001,-78.8835548
1933,37087,North Carolina,Haywood,7.3,35.624394,-82.99316069999999
1934,37089,North Carolina,Henderson,6.0,36.3294305,-78.39920099999999
1935,37091,North Carolina,Hertford,13.7,36.1901579,-76.4660519
1936,37093,North Carolina,Hoke,13.1,35.0432488,-79.24511489999999
1937,37095,North Carolina,Hyde,12.7,35.3777712,-76.17837390000001
1938,37097,North Carolina,Iredell,9.8,35.8310501,-80.89865019999999
1939,37099,North Carolina,Jackson,6.2,36.3895976,-77.4213614
1940,37101,North Carolina,Johnston,8.9,35.4403514,-78.3842227
1941,37103,North Carolina,Jones,11.6,35.0306293,-77.3324425
1942,37105,North Carolina,Lee,10.3,35.4693744,-79.1548533
1943,37107,North Carolina,Lenoir,13.1,35.9140196,-81.5389849
1944,37109,North Carolina,Lincoln,10.2,35.4637028,-81.20781640000001
1945,37111,North Carolina,McDowell,11.1,35.6984405,-82.08429009999999
1946,37113,North Carolina,Macon,7.3,36.4387585,-78.0838809
1947,37115,North Carolina,Madison,7.3,36.385415,-79.959485
1948,37117,North Carolina,Martin,14.7,35.8733053,-77.1485163
1949,37119,North Carolina,Mecklenburg,8.9,35.2632655,-80.8543847
1950,37121,North Carolina,Mitchell,8.6,36.0277763,-82.1496049
1951,37123,North Carolina,Montgomery,10.5,35.3587922,-79.87448359999999
1952,37125,North Carolina,Moore,8.0,35.3674493,-79.4703885
1953,37127,North Carolina,Nash,11.9,35.9597948,-77.973865
1954,37129,North Carolina,New Hanover,8.9,34.2154913,-77.88245959999999
1955,37131,North Carolina,Northampton,15.9,36.4159635,-77.4242972
1956,37133,North Carolina,Onslow,11.6,34.6540094,-77.4701972
1957,37135,North Carolina,Orange,6.4,36.0263022,-79.1096901
1958,37137,North Carolina,Pamlico,9.7,35.1337865,-76.6874701
1959,37139,North Carolina,Pasquotank,10.1,36.2927068,-76.317414
1960,37141,North Carolina,Pender,9.8,34.5170729,-77.8367282
1961,37143,North Carolina,Perquimans,12.7,36.1329763,-76.4100267
1962,37145,North Carolina,Person,11.9,36.3528221,-78.9288242
1963,37147,North Carolina,Pitt,12.1,35.5589221,-77.4242972
1964,37149,North Carolina,Polk,8.8,35.2686842,-82.1713632
1965,37151,North Carolina,Randolph,9.0,35.7449531,-79.8296743
1966,37153,North Carolina,Richmond,13.8,35.003045,-79.7848422
1967,37155,North Carolina,Robeson,12.1,34.6383858,-79.1096901
1968,37157,North Carolina,Rockingham,10.5,34.9393201,-79.7739457
1969,37159,North Carolina,Rowan,11.5,35.6303455,-80.54384499999999
1970,37161,North Carolina,Rutherford,12.2,35.4258737,-81.909826
1971,37163,North Carolina,Sampson,10.4,34.9197548,-78.3842227
1972,37165,North Carolina,Scotland,15.5,34.8451203,-79.4703885
1973,37167,North Carolina,Stanly,12.2,35.30145540000001,-80.23213129999999
1974,37169,North Carolina,Stokes,9.3,36.4244396,-80.23213129999999
1975,37171,North Carolina,Surry,6.9,36.3743453,-80.6770787
1976,37173,North Carolina,Swain,7.7,35.4328955,-83.46435509999999
1977,37175,North Carolina,Transylvania,6.9,35.2190534,-82.7778579
1978,37177,North Carolina,Tyrrell,14.1,35.8925537,-76.17837390000001
1979,37179,North Carolina,Union,7.7,34.9338651,-80.54384499999999
1980,37181,North Carolina,Vance,12.2,36.3479057,-78.4297187
1981,37183,North Carolina,Wake,6.4,35.8031909,-78.5660852
1982,37185,North Carolina,Warren,10.7,36.4352131,-78.0195387
1983,37187,North Carolina,Washington,15.5,35.54655169999999,-77.0521742
1984,37189,North Carolina,Watauga,9.5,36.1941825,-81.73494199999999
1985,37191,North Carolina,Wayne,12.4,35.3565499,-77.973865
1986,37193,North Carolina,Wilkes,11.7,36.202858,-81.2518833
1987,37195,North Carolina,Wilson,10.1,35.7212689,-77.9155395
1988,37197,North Carolina,Yadkin,8.3,36.2023597,-80.6770787
1989,37199,North Carolina,Yancey,11.0,35.888897,-82.34518899999999
1990,38001,North Dakota,Adams,1.2,48.4213852,-98.0789893
1991,38003,North Dakota,Barnes,2.4,46.926176,-98.12223379999999
1992,38005,North Dakota,Benson,6.1,48.088634,-99.4648442
1993,38007,North Dakota,Billings,1.4,47.0560305,-103.3906121
1994,38009,North Dakota,Bottineau,2.6,48.8272301,-100.4456984
1995,38011,North Dakota,Bowman,1.8,46.1830618,-103.3949061
1996,38013,North Dakota,Burke,2.3,48.7704377,-102.4633691
1997,38015,North Dakota,Burleigh,2.3,47.0448552,-100.5049676
1998,38017,North Dakota,Cass,3.2,47.071168,-97.12155790000001
1999,38019,North Dakota,Cavalier,0.8,48.7938813,-97.6223098
2000,38021,North Dakota,Dickey,1.5,46.5369203,-98.4678716
2001,38023,North Dakota,Divide,0.7,48.80561540000001,-103.582951
2002,38025,North Dakota,Dunn,4.3,47.2121625,-102.72602
2003,38027,North Dakota,Eddy,1.9,47.6963964,-98.88718159999999
2004,38029,North Dakota,Emmons,3.6,46.2061318,-100.2953039
2005,38031,North Dakota,Foster,1.3,47.4991972,-98.874618
2006,38033,North Dakota,Golden Valley,1.0,47.2908418,-102.0646172
2007,38035,North Dakota,Grand Forks,3.6,47.9252568,-97.0328547
2008,38037,North Dakota,Grant,3.4,46.3951108,-101.5535564
2009,38039,North Dakota,Griggs,2.0,47.3876664,-98.25542949999999
2010,38041,North Dakota,Hettinger,1.1,46.0013946,-102.6368239
2011,38043,North Dakota,Kidder,0.9,46.8766313,-99.7506856
2012,38045,North Dakota,LaMoure,1.9,46.3571915,-98.2945434
2013,38047,North Dakota,Logan,2.2,48.1483433,-101.1537688
2014,38049,North Dakota,McHenry,3.1,47.5763012,-98.5917473
2015,38051,North Dakota,McIntosh,1.2,46.054323,-99.376592
2016,38053,North Dakota,McKenzie,3.0,46.8236143,-100.4152368
2017,38055,North Dakota,McLean,1.6,47.6185079,-101.131122
2018,38057,North Dakota,Mercer,3.2,47.4769315,-100.7433009
2019,38059,North Dakota,Morton,3.2,46.6683872,-101.1621736
2020,38061,North Dakota,Mountrail,4.7,48.2169859,-102.326433
2021,38063,North Dakota,Nelson,0.7,47.9519514,-98.1259898
2022,38065,North Dakota,Oliver,3.6,47.1217918,-101.342985
2023,38067,North Dakota,Pembina,3.5,48.9663765,-97.2436761
2024,38069,North Dakota,Pierce,0.9,48.0379438,-100.0575335
2025,38071,North Dakota,Ramsey,1.2,48.3076017,-98.7287191
2026,38073,North Dakota,Ransom,2.0,46.4937656,-97.6257919
2027,38075,North Dakota,Renville,1.6,48.8582263,-101.6334298
2028,38077,North Dakota,Richland,3.0,46.1546779,-96.89586560000001
2029,38079,North Dakota,Rolette,4.8,48.66083279999999,-99.841533
2030,38081,North Dakota,Sargent,1.2,46.1089195,-97.61524179999999
2031,38083,North Dakota,Sheridan,2.0,47.5391971,-100.2844016
2032,38085,North Dakota,Sioux,20.3,46.0512004,-101.1175392
